org,metric,period,previous_count,current_count,change,change_pct,change_per_week,programs,city,state,previous_at,current_at,elapsed_days,from_zero,ranking_eligible,source_url
cityofmanchester,totalRegisteredCameras,previous,584,584,0,0.0,0.0,Connect Manchester,City of Manchester,NH,2026-09-15T23:09:17Z,2026-09-15T23:18:28Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofmanchester/stats/
cityofmanchester,totalIntegratedCameras,previous,1006,1006,0,0.0,0.0,Connect Manchester,City of Manchester,NH,2026-09-15T23:09:17Z,2026-09-15T23:18:28Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofmanchester/stats/
cityofmanchester,totalOwnedCameras,previous,436,436,0,0.0,0.0,Connect Manchester,City of Manchester,NH,2026-09-15T23:09:17Z,2026-09-15T23:18:28Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofmanchester/stats/
cityofmanchester,totalSharedCameras,previous,570,570,0,0.0,0.0,Connect Manchester,City of Manchester,NH,2026-09-15T23:09:17Z,2026-09-15T23:18:28Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofmanchester/stats/
cityofmanchester,totalMaxCameras,previous,1500,1500,0,0.0,0.0,Connect Manchester,City of Manchester,NH,2026-09-15T23:09:17Z,2026-09-15T23:18:28Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofmanchester/stats/
cityofmanchester,subscribedCameras,previous,434,434,0,0.0,0.0,Connect Manchester,City of Manchester,NH,2026-09-15T23:09:17Z,2026-09-15T23:18:28Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofmanchester/stats/
cityofmiamipd,totalRegisteredCameras,previous,2406,2406,0,0.0,0.0,Connect Miami,Miami,FL,2026-09-15T23:09:18Z,2026-09-15T23:18:29Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofmiamipd/stats/
cityofmiamipd,totalIntegratedCameras,previous,4383,4383,0,0.0,0.0,Connect Miami,Miami,FL,2026-09-15T23:09:18Z,2026-09-15T23:18:29Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofmiamipd/stats/
cityofmiamipd,totalOwnedCameras,previous,1249,1249,0,0.0,0.0,Connect Miami,Miami,FL,2026-09-15T23:09:18Z,2026-09-15T23:18:29Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofmiamipd/stats/
cityofmiamipd,totalSharedCameras,previous,2905,2905,0,0.0,0.0,Connect Miami,Miami,FL,2026-09-15T23:09:18Z,2026-09-15T23:18:29Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofmiamipd/stats/
cityofmiamipd,totalMaxCameras,previous,1500,1500,0,0.0,0.0,Connect Miami,Miami,FL,2026-09-15T23:09:18Z,2026-09-15T23:18:29Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofmiamipd/stats/
cityofmiamipd,subscribedCameras,previous,1231,1231,0,0.0,0.0,Connect Miami,Miami,FL,2026-09-15T23:09:18Z,2026-09-15T23:18:29Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofmiamipd/stats/
cityofnewark,totalRegisteredCameras,previous,1208,1208,0,0.0,0.0,Connect Newark,Newark,NJ,2026-09-15T23:09:19Z,2026-09-15T23:18:30Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofnewark/stats/
cityofnewark,totalIntegratedCameras,previous,929,929,0,0.0,0.0,Connect Newark,Newark,NJ,2026-09-15T23:09:19Z,2026-09-15T23:18:30Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofnewark/stats/
cityofnewark,totalOwnedCameras,previous,497,497,0,0.0,0.0,Connect Newark,Newark,NJ,2026-09-15T23:09:19Z,2026-09-15T23:18:30Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofnewark/stats/
cityofnewark,totalSharedCameras,previous,231,231,0,0.0,0.0,Connect Newark,Newark,NJ,2026-09-15T23:09:19Z,2026-09-15T23:18:30Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofnewark/stats/
cityofnewark,totalMaxCameras,previous,500,500,0,0.0,0.0,Connect Newark,Newark,NJ,2026-09-15T23:09:19Z,2026-09-15T23:18:30Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofnewark/stats/
cityofnewark,subscribedCameras,previous,488,488,0,0.0,0.0,Connect Newark,Newark,NJ,2026-09-15T23:09:19Z,2026-09-15T23:18:30Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofnewark/stats/
cityofomaha,totalRegisteredCameras,previous,1257,1257,0,0.0,0.0,Connect Omaha,Omaha,NE,2026-09-15T23:09:20Z,2026-09-15T23:18:31Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofomaha/stats/
cityofomaha,totalIntegratedCameras,previous,1559,1559,0,0.0,0.0,Connect Omaha,Omaha,NE,2026-09-15T23:09:20Z,2026-09-15T23:18:31Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofomaha/stats/
cityofomaha,totalOwnedCameras,previous,760,760,0,0.0,0.0,Connect Omaha,Omaha,NE,2026-09-15T23:09:20Z,2026-09-15T23:18:31Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofomaha/stats/
cityofomaha,totalSharedCameras,previous,698,698,0,0.0,0.0,Connect Omaha,Omaha,NE,2026-09-15T23:09:20Z,2026-09-15T23:18:31Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofomaha/stats/
cityofomaha,totalMaxCameras,previous,1500,1500,0,0.0,0.0,Connect Omaha,Omaha,NE,2026-09-15T23:09:20Z,2026-09-15T23:18:31Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofomaha/stats/
cityofomaha,subscribedCameras,previous,685,685,0,0.0,0.0,Connect Omaha,Omaha,NE,2026-09-15T23:09:20Z,2026-09-15T23:18:31Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofomaha/stats/
cityofoxford,totalRegisteredCameras,previous,12,12,0,0.0,0.0,Connect Oxford,City of Oxford,AL,2026-09-15T23:09:21Z,2026-09-15T23:18:32Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofoxford/stats/
cityofoxford,totalIntegratedCameras,previous,1126,1126,0,0.0,0.0,Connect Oxford,City of Oxford,AL,2026-09-15T23:09:21Z,2026-09-15T23:18:32Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofoxford/stats/
cityofoxford,totalOwnedCameras,previous,324,324,0,0.0,0.0,Connect Oxford,City of Oxford,AL,2026-09-15T23:09:21Z,2026-09-15T23:18:32Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofoxford/stats/
cityofoxford,totalSharedCameras,previous,753,753,0,0.0,0.0,Connect Oxford,City of Oxford,AL,2026-09-15T23:09:21Z,2026-09-15T23:18:32Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofoxford/stats/
cityofoxford,totalMaxCameras,previous,1500,1500,0,0.0,0.0,Connect Oxford,City of Oxford,AL,2026-09-15T23:09:21Z,2026-09-15T23:18:32Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofoxford/stats/
cityofoxford,subscribedCameras,previous,321,321,0,0.0,0.0,Connect Oxford,City of Oxford,AL,2026-09-15T23:09:21Z,2026-09-15T23:18:32Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofoxford/stats/
cityofroswell,totalRegisteredCameras,previous,653,653,0,0.0,0.0,Connect Roswell,Roswell,GA,2026-09-15T23:09:22Z,2026-09-15T23:18:33Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofroswell/stats/
cityofroswell,totalIntegratedCameras,previous,10641,10641,0,0.0,0.0,Connect Roswell,Roswell,GA,2026-09-15T23:09:22Z,2026-09-15T23:18:33Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofroswell/stats/
cityofroswell,totalOwnedCameras,previous,512,512,0,0.0,0.0,Connect Roswell,Roswell,GA,2026-09-15T23:09:22Z,2026-09-15T23:18:33Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofroswell/stats/
cityofroswell,totalSharedCameras,previous,373,373,0,0.0,0.0,Connect Roswell,Roswell,GA,2026-09-15T23:09:22Z,2026-09-15T23:18:33Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofroswell/stats/
cityofroswell,totalMaxCameras,previous,2793,2793,0,0.0,0.0,Connect Roswell,Roswell,GA,2026-09-15T23:09:22Z,2026-09-15T23:18:33Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofroswell/stats/
cityofroswell,subscribedCameras,previous,511,511,0,0.0,0.0,Connect Roswell,Roswell,GA,2026-09-15T23:09:22Z,2026-09-15T23:18:33Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofroswell/stats/
cityofshreveport,totalRegisteredCameras,previous,1141,1141,0,0.0,0.0,Connect Shreveport,Shreveport,LA,2026-09-15T23:09:23Z,2026-09-15T23:18:34Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofshreveport/stats/
cityofshreveport,totalIntegratedCameras,previous,2829,2829,0,0.0,0.0,Connect Shreveport,Shreveport,LA,2026-09-15T23:09:23Z,2026-09-15T23:18:34Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofshreveport/stats/
cityofshreveport,totalOwnedCameras,previous,2320,2320,0,0.0,0.0,Connect Shreveport,Shreveport,LA,2026-09-15T23:09:23Z,2026-09-15T23:18:34Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofshreveport/stats/
cityofshreveport,totalSharedCameras,previous,509,509,0,0.0,0.0,Connect Shreveport,Shreveport,LA,2026-09-15T23:09:23Z,2026-09-15T23:18:34Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofshreveport/stats/
cityofshreveport,totalMaxCameras,previous,1500,1500,0,0.0,0.0,Connect Shreveport,Shreveport,LA,2026-09-15T23:09:23Z,2026-09-15T23:18:34Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofshreveport/stats/
cityofshreveport,subscribedCameras,previous,2332,2332,0,0.0,0.0,Connect Shreveport,Shreveport,LA,2026-09-15T23:09:23Z,2026-09-15T23:18:34Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofshreveport/stats/
cityofstarkville,totalRegisteredCameras,previous,879,879,0,0.0,0.0,Connect Starkville,Starkville,MS,2026-09-15T23:09:24Z,2026-09-15T23:18:35Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofstarkville/stats/
cityofstarkville,totalIntegratedCameras,previous,851,851,0,0.0,0.0,Connect Starkville,Starkville,MS,2026-09-15T23:09:24Z,2026-09-15T23:18:35Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofstarkville/stats/
cityofstarkville,totalOwnedCameras,previous,574,574,0,0.0,0.0,Connect Starkville,Starkville,MS,2026-09-15T23:09:24Z,2026-09-15T23:18:35Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofstarkville/stats/
cityofstarkville,totalSharedCameras,previous,277,277,0,0.0,0.0,Connect Starkville,Starkville,MS,2026-09-15T23:09:24Z,2026-09-15T23:18:35Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofstarkville/stats/
cityofstarkville,totalMaxCameras,previous,500,500,0,0.0,0.0,Connect Starkville,Starkville,MS,2026-09-15T23:09:24Z,2026-09-15T23:18:35Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofstarkville/stats/
cityofstarkville,subscribedCameras,previous,563,563,0,0.0,0.0,Connect Starkville,Starkville,MS,2026-09-15T23:09:24Z,2026-09-15T23:18:35Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofstarkville/stats/
cityofws,totalRegisteredCameras,previous,1678,1678,0,0.0,0.0,Connect Winston-Salem,the City of Winston-Salem,NC,2026-09-15T23:09:25Z,2026-09-15T23:18:36Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofws/stats/
cityofws,totalIntegratedCameras,previous,3276,3276,0,0.0,0.0,Connect Winston-Salem,the City of Winston-Salem,NC,2026-09-15T23:09:25Z,2026-09-15T23:18:36Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofws/stats/
cityofws,totalOwnedCameras,previous,1740,1740,0,0.0,0.0,Connect Winston-Salem,the City of Winston-Salem,NC,2026-09-15T23:09:25Z,2026-09-15T23:18:36Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofws/stats/
cityofws,totalSharedCameras,previous,362,362,0,0.0,0.0,Connect Winston-Salem,the City of Winston-Salem,NC,2026-09-15T23:09:25Z,2026-09-15T23:18:36Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofws/stats/
cityofws,totalMaxCameras,previous,2000,2000,0,0.0,0.0,Connect Winston-Salem,the City of Winston-Salem,NC,2026-09-15T23:09:25Z,2026-09-15T23:18:36Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofws/stats/
cityofws,subscribedCameras,previous,1724,1724,0,0.0,0.0,Connect Winston-Salem,the City of Winston-Salem,NC,2026-09-15T23:09:25Z,2026-09-15T23:18:36Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/cityofws/stats/
claycountysheriff,totalRegisteredCameras,previous,158,158,0,0.0,0.0,Connect Clay County,Clay County,FL,2026-09-15T23:09:26Z,2026-09-15T23:18:37Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/claycountysheriff/stats/
claycountysheriff,totalIntegratedCameras,previous,3433,3433,0,0.0,0.0,Connect Clay County,Clay County,FL,2026-09-15T23:09:26Z,2026-09-15T23:18:37Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/claycountysheriff/stats/
claycountysheriff,totalOwnedCameras,previous,3265,3265,0,0.0,0.0,Connect Clay County,Clay County,FL,2026-09-15T23:09:26Z,2026-09-15T23:18:37Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/claycountysheriff/stats/
claycountysheriff,totalSharedCameras,previous,126,126,0,0.0,0.0,Connect Clay County,Clay County,FL,2026-09-15T23:09:26Z,2026-09-15T23:18:37Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/claycountysheriff/stats/
claycountysheriff,totalMaxCameras,previous,2000,2000,0,0.0,0.0,Connect Clay County,Clay County,FL,2026-09-15T23:09:26Z,2026-09-15T23:18:37Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/claycountysheriff/stats/
claycountysheriff,subscribedCameras,previous,3260,3260,0,0.0,0.0,Connect Clay County,Clay County,FL,2026-09-15T23:09:26Z,2026-09-15T23:18:37Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/claycountysheriff/stats/
claytoncountypd,totalRegisteredCameras,previous,398,398,0,0.0,0.0,Connect Clayton County,Clayton County,GA,2026-09-15T23:09:27Z,2026-09-15T23:18:38Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/claytoncountypd/stats/
claytoncountypd,totalIntegratedCameras,previous,10827,10827,0,0.0,0.0,Connect Clayton County,Clayton County,GA,2026-09-15T23:09:27Z,2026-09-15T23:18:38Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/claytoncountypd/stats/
claytoncountypd,totalOwnedCameras,previous,1025,1025,0,0.0,0.0,Connect Clayton County,Clayton County,GA,2026-09-15T23:09:27Z,2026-09-15T23:18:38Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/claytoncountypd/stats/
claytoncountypd,totalSharedCameras,previous,294,294,0,0.0,0.0,Connect Clayton County,Clayton County,GA,2026-09-15T23:09:27Z,2026-09-15T23:18:38Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/claytoncountypd/stats/
claytoncountypd,totalMaxCameras,previous,8814,8814,0,0.0,0.0,Connect Clayton County,Clayton County,GA,2026-09-15T23:09:27Z,2026-09-15T23:18:38Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/claytoncountypd/stats/
claytoncountypd,subscribedCameras,previous,1010,1010,0,0.0,0.0,Connect Clayton County,Clayton County,GA,2026-09-15T23:09:27Z,2026-09-15T23:18:38Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/claytoncountypd/stats/
clearwaterpd,totalRegisteredCameras,previous,693,693,0,0.0,0.0,Clearwater Camera Sharing,Clearwater,FL,2026-09-15T23:09:28Z,2026-09-15T23:18:39Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/clearwaterpd/stats/
clearwaterpd,totalIntegratedCameras,previous,912,912,0,0.0,0.0,Clearwater Camera Sharing,Clearwater,FL,2026-09-15T23:09:28Z,2026-09-15T23:18:39Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/clearwaterpd/stats/
clearwaterpd,totalOwnedCameras,previous,842,842,0,0.0,0.0,Clearwater Camera Sharing,Clearwater,FL,2026-09-15T23:09:28Z,2026-09-15T23:18:39Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/clearwaterpd/stats/
clearwaterpd,totalSharedCameras,previous,70,70,0,0.0,0.0,Clearwater Camera Sharing,Clearwater,FL,2026-09-15T23:09:28Z,2026-09-15T23:18:39Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/clearwaterpd/stats/
clearwaterpd,totalMaxCameras,previous,10000,10000,0,0.0,0.0,Clearwater Camera Sharing,Clearwater,FL,2026-09-15T23:09:28Z,2026-09-15T23:18:39Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/clearwaterpd/stats/
clearwaterpd,subscribedCameras,previous,792,792,0,0.0,0.0,Clearwater Camera Sharing,Clearwater,FL,2026-09-15T23:09:28Z,2026-09-15T23:18:39Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/clearwaterpd/stats/
clermontpd,totalRegisteredCameras,previous,74,74,0,0.0,0.0,Connect Clermont,Clermont,FL,2026-09-15T23:09:29Z,2026-09-15T23:18:40Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/clermontpd/stats/
clermontpd,totalIntegratedCameras,previous,664,664,0,0.0,0.0,Connect Clermont,Clermont,FL,2026-09-15T23:09:29Z,2026-09-15T23:18:40Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/clermontpd/stats/
clermontpd,totalOwnedCameras,previous,69,69,0,0.0,0.0,Connect Clermont,Clermont,FL,2026-09-15T23:09:29Z,2026-09-15T23:18:40Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/clermontpd/stats/
clermontpd,totalSharedCameras,previous,595,595,0,0.0,0.0,Connect Clermont,Clermont,FL,2026-09-15T23:09:29Z,2026-09-15T23:18:40Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/clermontpd/stats/
clermontpd,totalMaxCameras,previous,150,150,0,0.0,0.0,Connect Clermont,Clermont,FL,2026-09-15T23:09:29Z,2026-09-15T23:18:40Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/clermontpd/stats/
clermontpd,subscribedCameras,previous,63,63,0,0.0,0.0,Connect Clermont,Clermont,FL,2026-09-15T23:09:29Z,2026-09-15T23:18:40Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/clermontpd/stats/
clevelanddps,totalRegisteredCameras,previous,1763,1763,0,0.0,0.0,Safe Smart CLE,Cleveland,OH,2026-09-15T23:09:30Z,2026-09-15T23:18:41Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/clevelanddps/stats/
clevelanddps,totalIntegratedCameras,previous,4169,4169,0,0.0,0.0,Safe Smart CLE,Cleveland,OH,2026-09-15T23:09:30Z,2026-09-15T23:18:41Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/clevelanddps/stats/
clevelanddps,totalOwnedCameras,previous,4050,4050,0,0.0,0.0,Safe Smart CLE,Cleveland,OH,2026-09-15T23:09:30Z,2026-09-15T23:18:41Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/clevelanddps/stats/
clevelanddps,totalSharedCameras,previous,0,0,0,,0.0,Safe Smart CLE,Cleveland,OH,2026-09-15T23:09:30Z,2026-09-15T23:18:41Z,0.006377,True,False,https://api.fususone.com/api/public/organizations/clevelanddps/stats/
clevelanddps,totalMaxCameras,previous,2375,2375,0,0.0,0.0,Safe Smart CLE,Cleveland,OH,2026-09-15T23:09:30Z,2026-09-15T23:18:41Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/clevelanddps/stats/
